ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
STY16144.1,310,0,310.0,12.711,0.0003479401973166642,1737,2618,396,432,15,5968,3277,5414,554,36531.159999999996,0.5383870967741935,0.18387096774193548,9.39331760406494,38.879806451612886,0.3387096774193548,0.16774193548387098,0.5161290322580645,46760,47010,113.35483870967741,0.2598064516129032,0.5064516129032258
WP_132389775.1,379,0,379.0,-7.845,-0.00019596347710399702,1754,2771,475,562,12,6438,3565,5883,555,40031.99,-0.03509234828496043,0.0712401055408971,5.024930763244629,35.851213720316615,0.34300791556728233,0.3113456464379947,0.33509234828496043,33920,33920,84.5910290237467,1.2795514511873352,0.41424802110817943
WP_052993150.1,351,0,351.0,-0.347,-9.023534000780131e-06,1657,2645,463,551,13,6209,3419,5680,529,38454.02,-0.42678062678062684,0.06552706552706553,6.659904289245606,35.50427350427348,0.2535612535612536,0.3247863247863248,0.36752136752136755,32430,32805,75.18518518518519,2.0186039886039886,0.32193732193732194
PKN68431.1,429,0,429.0,-7.343,-0.00015658706308946724,2066,3269,557,647,14,7577,4187,6927,650,46893.06,-0.19463869463869468,0.06993006993006994,5.697961235046387,38.30955710955709,0.331002331002331,0.2913752913752914,0.3566433566433566,47900,48150,89.86013986013987,1.46002331002331,0.3752913752913753
RIM17677.1,98,0,98.0,-9.897,-0.0008717220143058594,508,764,126,167,1,1778,961,1603,175,11352.41,-0.45612244897959187,0.14285714285714285,4.257490730285644,29.56224489795919,0.326530612244898,0.326530612244898,0.41836734693877553,11920,11920,89.59183673469387,2.077142857142857,0.35714285714285715
RBO99533.1,388,0,388.0,-19.752,-0.0004606959980183914,1896,2994,476,620,9,6881,3816,6292,589,42873.28,-0.3,0.07474226804123711,4.72527561187744,35.379123711340206,0.37628865979381443,0.2551546391752577,0.37371134020618557,36900,36900,88.71134020618555,1.5020103092783506,0.37371134020618557
WP_120416248.1,269,0,269.0,-0.364,-1.2174776271762412e-05,1328,2043,361,396,11,4781,2617,4343,438,29896.9,-0.28661710037174726,0.10037174721189591,6.659904289245606,40.650966542750936,0.2936802973977695,0.32342007434944237,0.3382899628252788,25900,25900,82.00743494423791,1.5128252788104088,0.3754646840148699
WP_083976649.1,656,0,656.0,-6.931,-9.984342833320536e-05,3032,4808,878,952,11,11221,6201,10248,973,69417.71,-0.0614329268292683,0.05945121951219512,5.970504188537597,32.57164634146341,0.2942073170731707,0.2804878048780488,0.36128048780487804,50880,51130,87.71341463414635,1.4926219512195122,0.4054878048780488
WP_058725242.1,477,0,477.0,-7.637,-0.00014691604239692647,2253,3511,627,737,11,8318,4573,7581,737,51981.09,-0.2708595387840671,0.07127882599580712,5.275249671936035,48.54928721174007,0.29979035639413,0.29350104821802936,0.33542976939203356,65430,65430,83.52201257861634,1.732012578616352,0.3836477987421384
WP_099576038.1,407,0,407.0,-2.909,-6.664068848146968e-05,1928,3031,525,605,7,7049,3895,6433,616,43651.03,-0.1628992628992629,0.08108108108108109,5.722402000427247,36.46464373464373,0.3808353808353808,0.257985257985258,0.33906633906633904,46870,46995,84.1031941031941,1.4913022113022114,0.4152334152334152
WP_134222179.1,230,0,230.0,-14.286,-0.0005601878429121298,1131,1697,295,360,7,4094,2206,3704,390,25501.18,-0.3656521739130435,0.11739130434782609,4.491496849060058,45.277826086956516,0.2956521739130435,0.3347826086956522,0.3347826086956522,44920,45295,73.91304347826087,1.741608695652174,0.36086956521739133
OAT45723.1,188,0,188.0,-11.781,-0.0005641738810623192,906,1396,246,308,4,3292,1791,2991,301,20880.88,-0.6361702127659574,0.0797872340425532,4.593522834777832,47.11702127659576,0.2393617021276596,0.3617021276595745,0.3351063829787234,27960,27960,70.47872340425532,2.1456382978723405,0.2925531914893617
WP_010780563.1,508,0,508.0,-19.556,-0.0003475039457583941,2465,3880,632,832,10,8977,4957,8196,781,56274.64,-0.4625984251968504,0.07874015748031496,4.8770357131958,37.51968503937008,0.34448818897637795,0.29133858267716534,0.36811023622047245,36790,36790,82.08661417322836,1.8134645669291338,0.34448818897637795
KKD42573.1,69,0,69.0,0.301,3.878466137511596e-05,337,547,95,108,2,1244,692,1140,104,7759.820000000001,-0.5347826086956522,0.043478260869565216,6.826101493835449,7.3594202898550725,0.2898550724637681,0.21739130434782608,0.36231884057971014,1490,1490,84.78260869565217,2.041014492753623,0.34782608695652173
WP_060526463.1,384,0,384.0,-4.782,-0.00011756115909107672,1786,2839,469,582,11,6538,3635,5982,556,40675.719999999994,-0.032552083333333336,0.07291666666666667,5.32424488067627,30.006276041666663,0.3411458333333333,0.2994791666666667,0.3697916666666667,32890,32890,85.67708333333333,1.1781249999999999,0.4010416666666667
WP_117264065.1,516,0,516.0,-15.319,-0.00025923311739880833,2576,3998,704,849,9,9376,5123,8524,852,59092.549999999996,-0.6998062015503876,0.08914728682170542,5.1789644241333,41.90389534883725,0.28875968992248063,0.28875968992248063,0.33333333333333337,67840,67840,76.95736434108528,2.494437984496124,0.32170542635658916
RYD12844.1,187,0,187.0,-24.869,-0.0012033105677367222,882,1359,229,331,3,3230,1755,2935,295,20666.170000000002,-0.7957219251336899,0.06951871657754011,4.156146812438965,36.20641711229945,0.34759358288770054,0.2887700534759358,0.32620320855614976,30940,30940,65.8288770053476,2.389411764705882,0.2887700534759358
WP_015270939.1,171,0,171.0,-8.923,-0.0004760192562939316,815,1287,217,269,7,3006,1658,2743,263,18744.06,-0.30935672514619883,0.07017543859649122,4.7168066024780275,22.077192982456133,0.3157894736842105,0.30409356725146197,0.3684210526315789,19940,20065,88.30409356725146,1.5823391812865497,0.3508771929824561
WP_092598514.1,103,0,103.0,-4.793,-0.00042044781683808855,498,790,130,167,2,1821,1009,1663,158,11398.77,-0.35242718446601945,0.06796116504854369,5.013221931457519,26.915533980582513,0.39805825242718446,0.2524271844660194,0.34951456310679613,5960,5960,92.81553398058253,1.6405825242718446,0.3786407766990291
WP_083581620.1,510,0,510.0,-1.698,-3.056576364456229e-05,2419,3779,741,718,22,8856,4834,8053,803,55551.369999999995,-0.4117647058823529,0.06862745098039216,6.562368583679199,45.74941176470596,0.35490196078431374,0.30980392156862746,0.2529411764705882,69440,69565,71.96078431372548,2.0247843137254904,0.39215686274509803
WP_109042505.1,959,0,959.0,-28.656,-0.00027005064297704826,4579,7233,1293,1508,30,16987,9333,15510,1477,106112.45,-0.4912408759124088,0.058394160583941604,5.219320106506346,47.749019812304695,0.3222106360792492,0.29718456725755993,0.32012513034410844,88810,89310,80.87591240875912,2.115735140771637,0.3545359749739312
WP_019511782.1,493,0,493.0,-17.933,-0.00033535880100392585,2300,3601,671,759,13,8490,4650,7724,766,53473.09,-0.42008113590263696,0.06490872210953347,5.0680147171020495,31.703245436105473,0.3144016227180527,0.3144016227180527,0.30831643002028397,50420,50420,77.32251521298174,2.0672210953346855,0.36511156186612576
WP_006709675.1,107,0,107.0,-6.763,-0.0005444293996705892,558,886,144,168,3,2008,1109,1837,171,12421.2,-0.21682242990654207,0.07476635514018691,4.81911678314209,32.93271028037382,0.3925233644859813,0.2523364485981308,0.411214953271028,12950,12950,116.72897196261681,1.6804672897196262,0.40186915887850466
WP_116330555.1,463,0,463.0,-9.436,-0.0001926224145452378,2147,3415,589,687,10,7908,4389,7237,671,48986.049999999996,0.002591792656587462,0.06047516198704104,5.272180366516112,38.39956803455721,0.3390928725701944,0.28077753779697623,0.3542116630669546,39420,39420,90.755939524838,1.26207343412527,0.4146868250539957
AEE92518.1,190,0,190.0,-11.486,-0.000546704541560207,940,1459,237,298,3,3368,1852,3072,296,21008.54,-0.32526315789473687,0.07894736842105263,4.795585441589356,25.652105263157875,0.3684210526315789,0.2789473684210526,0.3736842105263158,27960,27960,87.78947368421052,1.426263157894737,0.3684210526315789
WP_055277072.1,379,0,379.0,-10.023,-0.00023673343291111972,1861,3012,486,611,7,6823,3806,6258,565,42337.78,-0.5026385224274407,0.06068601583113457,5.043801307678222,28.929287598944594,0.3799472295514512,0.2691292875989446,0.3720316622691293,25900,25900,91.60949868073878,1.939419525065963,0.35092348284960423
RIM92645.1,111,0,111.0,-2.765,-0.00021484922867961358,569,863,145,179,6,2040,1106,1851,189,12868.51,-0.581981981981982,0.11711711711711711,5.552567100524903,41.039729729729714,0.24324324324324323,0.2972972972972973,0.36936936936936937,7450,7450,64.86486486486486,1.958018018018018,0.3153153153153153
WP_128893617.1,364,0,364.0,-8.526,-0.00021184224486190623,1763,2734,468,573,12,6417,3518,5838,579,40245.95,-0.3,0.09065934065934066,5.259959983825683,26.074450549450546,0.3159340659340659,0.28846153846153844,0.36813186813186816,44810,44935,83.92857142857143,1.5870604395604393,0.37362637362637363
WP_012878719.1,686,0,686.0,-16.56,-0.00022740059017044468,3227,5057,909,972,14,11823,6511,10794,1029,72822.05,0.026822157434402326,0.06705539358600583,5.095411109924315,37.66501457725957,0.29008746355685133,0.3236151603498542,0.35714285714285715,101870,102245,93.77551020408163,1.2554956268221573,0.41253644314868804
EOW83003.1,216,0,216.0,-8.787,-0.00036844528417710536,1068,1651,267,333,7,3811,2096,3470,341,23847.88,-0.2361111111111111,0.10185185185185185,4.822413444519043,32.25972222222221,0.35185185185185186,0.28703703703703703,0.375,31400,31400,83.56481481481481,1.2891203703703704,0.375
RYT56957.1,505,0,505.0,-21.789,-0.00038462842024322203,2482,3885,647,810,22,9046,4963,8250,796,56648.5,-0.5001980198019802,0.08316831683168317,4.870328712463378,34.089148514851466,0.31683168316831684,0.3069306930693069,0.33861386138613864,38850,39100,74.9108910891089,1.9795643564356435,0.3504950495049505
WP_091107190.1,613,0,613.0,-12.439,-0.00018824260793267274,2932,4517,825,892,9,10631,5806,9665,966,66078.64,-0.20244698205546494,0.08809135399673736,5.261949348449707,39.51353996737361,0.2561174551386623,0.34094616639477976,0.35073409461663946,83310,83560,82.61011419249593,1.595889070146819,0.37520391517128876
WP_068385053.1,244,0,244.0,-5.961,-0.00021093985542427893,1230,1908,322,392,15,4566,2498,4159,407,28258.260000000002,-0.16270491803278692,0.0901639344262295,5.417858695983886,48.80249999999999,0.3442622950819672,0.19672131147540983,0.38934426229508196,37930,38305,95.98360655737704,1.6538934426229508,0.4180327868852459
WP_103893042.1,379,0,379.0,-27.755,-0.0006614434361599246,1836,2839,475,623,6,6656,3649,6051,605,41960.28,-0.4366754617414248,0.0870712401055409,4.466942405700683,36.42374670184697,0.35092348284960423,0.27440633245382584,0.35883905013192613,34380,34380,80.31662269129288,1.8795778364116096,0.36675461741424803
WP_065821259.1,402,0,402.0,-4.642,-0.00010169144729362082,2030,3175,539,615,15,7312,4027,6663,649,45646.909999999996,-0.25422885572139303,0.0945273631840796,5.647658729553222,44.80002487562189,0.34328358208955223,0.26119402985074625,0.37064676616915426,52830,52830,92.48756218905473,1.633407960199005,0.40049751243781095
WP_027639403.1,461,0,461.0,-30.354,-0.000571474186514384,2347,3649,599,765,14,8447,4623,7687,760,53114.28,-0.6210412147505423,0.09327548806941433,4.743009376525879,42.65509761388285,0.34490238611713664,0.2950108459869848,0.3600867678958785,40800,40925,83.49240780911063,2.158047722342733,0.3362255965292842
QAY04874.1,389,0,389.0,-5.363,-0.000136708205092387,1738,2661,459,552,10,6305,3463,5736,569,39228.56,0.2717223650385604,0.09254498714652956,5.6092924118042,37.81902313624677,0.2544987146529563,0.37789203084832906,0.35732647814910024,39420,39420,76.01542416452443,0.5424935732647814,0.39845758354755784
WP_044526364.1,597,0,597.0,-12.162,-0.00018249919456962108,2888,4557,771,973,18,10635,5860,9709,926,66640.41,-0.4959798994974875,0.07202680067001675,5.455883979797362,40.12663316582923,0.32830820770519265,0.2914572864321608,0.33835845896147404,52830,52955,80.92127303182579,1.9942211055276382,0.34673366834170855
CRL47759.1,507,0,507.0,-1.725,-3.248419337981555e-05,2341,3667,635,734,13,8609,4758,7854,755,53101.77,0.05680473372781064,0.07495069033530571,6.329953956604004,20.19289940828402,0.29191321499013806,0.3313609467455621,0.358974358974359,62910,63160,89.96055226824458,0.9323668639053254,0.40828402366863903
WP_107617079.1,479,0,479.0,-16.145,-0.000291152971175946,2450,3801,643,784,14,8790,4807,7988,802,55450.969999999994,-0.6486430062630479,0.1022964509394572,5.142814826965331,38.649498956158645,0.3173277661795407,0.3068893528183716,0.36116910229645094,41720,41720,83.2776617954071,2.2641753653444674,0.34029227557411273
YP_009322462.1,1830,0,1830.0,-74.182,-0.00039248798877868047,8121,12760,2214,2896,12,30136,16624,27482,2654,189003.53,-0.20928961748633879,0.06612021857923497,4.4472761154174805,10.497770491803267,0.20710382513661202,0.36721311475409835,0.412568306010929,115980,115980,77.13114754098359,1.4508907103825137,0.3180327868852459
WP_125702400.1,565,0,565.0,-37.305,-0.0006101989341760473,2662,4215,695,912,9,9792,5417,8956,836,61134.82,-0.4008849557522124,0.05663716814159292,4.605174827575683,31.508672566371672,0.3893805309734513,0.2778761061946903,0.3309734513274336,33350,33350,84.69026548672566,1.7345309734513275,0.37168141592920356
YP_009031375.1,903,0,903.0,0.31,3.1683119744818023e-06,4303,6604,1140,1415,15,15548,8504,14116,1432,97842.92,-0.2852713178294574,0.10852713178294573,6.885157203674317,22.529723145071973,0.22037652270210412,0.3532668881506091,0.4019933554817276,131560,131560,73.74307862679956,1.5463565891472868,0.3289036544850498
WP_132910266.1,433,0,433.0,-6.235,-0.00013087312841980825,2095,3238,586,644,13,7624,4173,6938,686,47640.579999999994,-0.4002309468822171,0.08083140877598152,5.742636680603028,42.48755196304849,0.33256351039260973,0.2886836027713626,0.3117782909930716,55920,55920,76.28175519630486,1.7503002309468823,0.3695150115473441
RZT35888.1,118,0,118.0,-1.891,-0.0001460968349291187,558,885,165,179,3,2061,1137,1876,185,12942.49,-0.2898305084745763,0.06779661016949153,5.396146202087402,33.549999999999976,0.2796610169491526,0.2966101694915254,0.33898305084745767,19480,19480,90.08474576271186,1.907457627118644,0.3644067796610169
AVO25539.1,86,0,86.0,-4.995,-0.0005176895396656939,430,649,113,136,1,1529,828,1385,144,9647.66,-0.3790697674418605,0.11627906976744186,4.4735925674438475,39.0313953488372,0.27906976744186046,0.29069767441860467,0.38372093023255816,19480,19480,72.67441860465117,1.979186046511628,0.36046511627906974
WP_114349033.1,262,0,262.0,4.863,0.00017442861447079588,1191,1883,365,368,15,4575,2505,4171,404,27878.62,-0.1549618320610687,0.05725190839694656,8.709308052062987,48.4858778625954,0.2595419847328244,0.3282442748091603,0.2748091603053435,13980,14605,80.83969465648855,1.7000000000000002,0.4122137404580153
WP_078562341.1,476,0,476.0,-15.708,-0.00029861352304074796,2311,3556,616,730,20,8427,4603,7669,758,52602.13,-0.34390756302521014,0.0861344537815126,4.969967460632325,40.681953781512604,0.3067226890756303,0.32142857142857145,0.32563025210084034,66350,66600,79.51680672268907,1.6010084033613445,0.3697478991596639
AKJ41480.1,249,0,249.0,-11.986,-0.00042611934541299555,1239,1892,326,398,9,4513,2445,4096,417,28127.29,-0.5216867469879518,0.10441767068273093,4.872886466979979,40.61088353413654,0.27710843373493976,0.3132530120481928,0.357429718875502,32890,33265,74.37751004016064,1.963574297188755,0.321285140562249
WP_084146724.1,495,0,495.0,-14.347,-0.00025275418734780925,2497,3925,663,806,10,9051,4985,8251,800,56761.68,-0.5765656565656566,0.08282828282828283,5.195504570007324,39.49272727272728,0.3292929292929293,0.2868686868686869,0.35555555555555557,62340,62340,89.1919191919192,2.116747474747475,0.3333333333333333
WP_044472381.1,508,0,508.0,-14.728,-0.0002653971045622786,2418,3792,668,778,16,8915,4898,8140,775,55493.219999999994,-0.38779527559055116,0.06496062992125984,5.026806449890137,45.493503937007915,0.3031496062992126,0.31496062992125984,0.3228346456692913,67380,67630,81.47637795275591,1.7587992125984253,0.3543307086614173
WP_014129911.1,692,0,692.0,-7.084,-9.404083262510657e-05,3304,5204,934,1016,25,12078,6656,11016,1062,75328.0,-0.24667630057803472,0.07369942196531792,5.860293388366698,37.83713872832378,0.34393063583815026,0.29190751445086704,0.31647398843930635,82850,82975,82.15317919075144,1.6898843930635838,0.39739884393063585
SNW09914.1,436,0,436.0,-4.397,-9.412295579046695e-05,2073,3222,548,649,9,7546,4158,6878,668,46714.509999999995,-0.09770642201834863,0.08486238532110092,5.9377649307250975,28.276605504587145,0.3096330275229358,0.2981651376146789,0.36467889908256884,56840,56965,87.77522935779817,1.1723853211009174,0.3967889908256881
OAT94144.1,644,0,644.0,-21.984,-0.0003067328445383234,3176,4764,810,1020,20,11374,6161,10306,1068,71670.51000000001,-0.32608695652173914,0.11180124223602485,4.911309623718262,28.67298136645963,0.22981366459627328,0.32608695652173914,0.40372670807453415,152290,152415,73.38509316770187,1.4233695652173912,0.327639751552795
WP_027944036.1,479,0,479.0,-13.838,-0.0002582195762086432,2351,3675,657,736,14,8553,4687,7794,759,53589.07,-0.36325678496868474,0.07515657620041753,5.3557336807250975,44.26471816283925,0.31524008350730687,0.2776617954070981,0.3444676409185804,77350,77350,85.53235908141963,1.97419624217119,0.3736951983298539
AHZ95015.1,347,0,347.0,-1.426,-3.87957959069075e-05,1601,2557,453,504,12,5931,3295,5420,511,36755.579999999994,-0.09654178674351585,0.05763688760806916,6.398160743713379,38.359106628242074,0.3688760806916427,0.2910662824207493,0.31412103746397696,14900,15025,91.2391930835735,1.3018731988472623,0.4322766570605187
WP_130723393.1,392,0,392.0,-11.489,-0.0002703327193650369,1880,2932,502,597,7,6845,3765,6238,607,42498.5,-0.08750000000000001,0.08418367346938775,5.0881357192993155,24.197448979591837,0.298469387755102,0.28316326530612246,0.39285714285714285,52370,52495,90.40816326530611,1.4159948979591839,0.39540816326530615
WP_093001571.1,409,0,409.0,1.521,3.3355519176134025e-05,2009,3151,559,609,18,7312,4015,6666,646,45598.67,-0.3855745721271394,0.08312958435207823,7.695908546447755,37.57946210268948,0.34474327628361856,0.29584352078239606,0.3202933985330073,59360,59485,80.70904645476773,1.7495110024449876,0.3691931540342298
AWY05705.1,688,0,688.0,-15.975,-0.00021852163377853384,3188,4951,877,1049,11,11719,6433,10674,1045,73103.91,-0.15305232558139537,0.0755813953488372,5.231142616271971,24.8514680232558,0.28924418604651164,0.3008720930232558,0.37209302325581395,98320,98445,81.45348837209302,1.420625,0.3706395348837209
WP_082749883.1,490,0,490.0,-19.698,-0.0003506354176660939,2480,3842,640,796,17,8932,4893,8122,810,56177.03,-0.5210204081632653,0.09999999999999999,4.856175804138183,37.79285714285713,0.3163265306122449,0.3020408163265306,0.36326530612244895,68760,68885,85.3265306122449,1.9622653061224489,0.3469387755102041
PIV73263.1,420,0,420.0,-6.904,-0.00015291637485420452,1986,3159,535,633,10,7289,4046,6665,624,45147.88,-0.13642857142857143,0.07142857142857142,5.253707695007324,25.507880952380944,0.35238095238095235,0.2761904761904762,0.35714285714285715,45380,45505,89.26190476190476,1.4364285714285714,0.4
SLN00233.1,402,0,402.0,-8.479,-0.00018816251613606197,1996,3185,515,632,14,7225,4011,6613,612,45061.13,-0.3218905472636816,0.07711442786069651,5.305999565124511,41.27363184079602,0.35323383084577115,0.31840796019900497,0.3781094527363184,33810,33810,95.5223880597015,1.6205970149253732,0.36069651741293535
WP_123818564.1,411,0,411.0,-8.54,-0.00018920377556798796,1993,3074,550,614,13,7207,3935,6558,649,45135.53999999999,-0.29854014598540146,0.08759124087591241,5.241714668273924,40.14355231143551,0.2846715328467153,0.3309002433090024,0.34063260340632606,65430,65430,76.00973236009733,1.7033576642335768,0.36496350364963503
VEF32947.1,573,0,573.0,3.721,5.730193066389392e-05,2820,4451,765,933,15,10378,5715,9472,906,64935.75,-0.7015706806282722,0.07853403141361257,8.293744850158692,33.517137870855144,0.3298429319371728,0.2774869109947644,0.33856893542757416,66700,66825,79.17975567190226,2.237870855148342,0.3158813263525305
WP_112794164.1,381,0,381.0,-8.731,-0.0002053165969697048,1854,2953,501,612,9,6802,3760,6218,584,42523.59,-0.5343832020997376,0.07086614173228346,5.222957801818846,34.31181102362205,0.33858267716535434,0.29133858267716534,0.3517060367454068,32890,32890,81.65354330708662,2.128477690288714,0.3333333333333333
WP_089078239.1,1112,0,1112.0,-21.305,-0.00016667987535897197,5745,8875,1437,1788,18,20573,11276,18733,1840,127818.89,-0.4430755395683454,0.10701438848920863,5.631914329528808,35.514442446043276,0.3210431654676259,0.2670863309352518,0.41276978417266186,131560,132185,87.22122302158274,1.7625269784172664,0.3444244604316547
WP_098987920.1,94,0,94.0,-6.895,-0.0006498077907194818,462,738,122,157,1,1697,939,1554,143,10609.85,-0.27872340425531916,0.05319148936170213,4.378728294372559,30.37978723404256,0.2765957446808511,0.2765957446808511,0.4574468085106383,13980,13980,106.80851063829788,1.9156382978723403,0.35106382978723405
WP_129505060.1,625,0,625.0,-9.158,-0.00013457737809821502,2929,4641,837,962,21,10879,5997,9930,949,68049.09000000001,-0.37984,0.0592,5.654877281188964,35.59555200000005,0.31679999999999997,0.304,0.3248,71390,71515,81.168,1.876384,0.3616
WP_018587945.1,374,0,374.0,-5.95,-0.00014616377811011954,1789,2796,508,549,10,6533,3589,5954,579,40706.78,-0.17834224598930482,0.06951871657754011,5.893828392028809,37.69251336898397,0.3235294117647059,0.29411764705882354,0.3502673796791444,62450,62450,88.77005347593582,1.5006149732620322,0.38235294117647056
WP_079325669.1,445,0,445.0,-8.455,-0.00017563247424714842,2097,3383,565,689,12,7750,4322,7110,640,48139.32,-0.289438202247191,0.04943820224719101,5.400465965270995,36.61350561797752,0.4044943820224719,0.2651685393258427,0.3258426966292135,25440,25440,87.59550561797752,1.575393258426966,0.3887640449438202
EVW03442.1,486,0,486.0,5.438,9.6669110948159e-05,2480,3918,658,779,18,9004,4963,8216,788,56252.77,-0.6590534979423869,0.09465020576131687,8.638006019592286,42.38746913580247,0.3662551440329218,0.2345679012345679,0.3497942386831276,49280,49405,76.85185185185185,2.2440534979423865,0.3374485596707819
WP_113122382.1,126,0,126.0,-12.853,-0.0008957943039386235,644,1014,162,202,2,2314,1275,2115,199,14347.18,-0.22142857142857145,0.07142857142857142,4.418174552917481,43.44523809523809,0.40476190476190477,0.25396825396825395,0.38095238095238093,20970,20970,109.20634920634919,1.692936507936508,0.4126984126984127
ATN93991.1,574,0,574.0,-20.275,-0.0003090134537827895,2957,4428,758,876,19,10511,5694,9518,993,65611.05,-0.18623693379790945,0.12195121951219512,4.994237709045408,44.691672473867676,0.2700348432055749,0.2857142857142857,0.40418118466898956,162830,163205,89.18118466898954,1.345383275261324,0.37456445993031356
CBL14260.1,613,0,613.0,0.656,9.350494150809788e-06,3021,4725,839,991,31,11195,6116,10195,1000,70155.74,-0.6938009787928222,0.08156606851549755,7.186972236633301,33.11078303425774,0.3262642740619902,0.2626427406199021,0.32137030995106036,91220,91845,72.8874388254486,2.3005709624796085,0.3262642740619902
RSK10877.1,549,0,549.0,10.02,0.0001593063527939345,2755,4326,756,877,14,10056,5524,9163,893,62896.7,-0.7306010928961749,0.08925318761384335,8.936945915222172,33.396193078324224,0.34790528233151186,0.2586520947176685,0.3333333333333333,62690,62815,77.85063752276866,2.299089253187614,0.3224043715846995
WP_065390832.1,394,0,394.0,1.241,2.7744311466001818e-05,1987,3071,519,607,14,7208,3955,6565,643,44728.909999999996,-0.17918781725888328,0.09898477157360405,7.655268669128419,41.01598984771573,0.2893401015228426,0.2715736040609137,0.3959390862944162,76890,77140,93.12182741116752,1.4622081218274112,0.3883248730964467
WP_080280319.1,385,0,385.0,-13.726,-0.0003166121987270926,1903,3038,498,627,6,6970,3865,6382,588,43351.74,-0.49038961038961043,0.06493506493506493,4.975367164611816,28.071428571428566,0.35584415584415585,0.2727272727272727,0.37142857142857144,27390,27390,92.15584415584415,2.0036623376623375,0.34805194805194806
WP_037832229.1,272,0,272.0,4.768,0.00016795024614855707,1233,1999,367,375,10,4625,2575,4249,376,28388.38,-0.014338235294117667,0.03308823529411765,9.33239498138428,44.82757352941177,0.36764705882352944,0.286764705882353,0.29044117647058826,14440,14565,91.69117647058823,1.2723161764705881,0.4264705882352941
WP_132467591.1,142,0,142.0,-14.684,-0.0009525020368131269,665,1055,169,231,7,2450,1355,2245,205,15415.26,-0.24154929577464793,0.04225352112676056,4.349115180969239,52.57112676056338,0.4436619718309859,0.27464788732394363,0.3028169014084507,13980,13980,88.09859154929576,1.4056338028169013,0.39436619718309857
EKS67890.1,823,0,823.0,-6.733,-7.259703856268862e-05,4042,6215,1203,1248,23,14731,7981,13344,1387,92743.85,-0.535722964763062,0.0911300121506683,6.33785457611084,36.61032806804383,0.29890643985419196,0.2782503037667072,0.31713244228432563,158710,159085,75.24908869987848,2.3297448359659785,0.3572296476306197
SFV40556.1,380,0,380.0,17.697,0.00040183157269479877,1875,2969,533,620,21,7004,3850,6392,612,44039.85999999999,-0.7826315789473683,0.0736842105263158,9.617409706115723,41.471342105263155,0.29736842105263156,0.25,0.3289473684210526,41830,41955,72.13157894736841,2.5019473684210527,0.3157894736842105
WP_038205618.1,246,0,246.0,-9.7,-0.00035508568730129383,1190,1804,318,387,13,4368,2357,3965,403,27316.37,-0.5048780487804878,0.09349593495934959,5.107404136657714,34.19918699186992,0.2682926829268293,0.3455284552845529,0.32926829268292684,36900,37275,67.4390243902439,1.7516260162601625,0.3170731707317073
EGE54260.1,421,0,421.0,-18.46,-0.00039845539177489647,2033,3221,523,676,9,7418,4115,6778,640,46327.92,-0.31116389548693585,0.07125890736342043,4.86328067779541,29.076009501187645,0.4156769596199525,0.23515439429928742,0.3562945368171021,30370,30370,89.33491686460808,1.6021852731591448,0.3990498812351544
WP_106085717.1,144,0,144.0,-3.123,-0.00019184778969599835,725,1136,182,225,7,2621,1444,2391,230,16277.550000000001,-0.35624999999999996,0.10416666666666666,5.13116283416748,28.538888888888856,0.3611111111111111,0.2361111111111111,0.3819444444444444,18450,18575,76.52777777777777,1.696736111111111,0.375
WP_088568485.1,411,0,411.0,-7.435,-0.00016350160400901094,1972,3099,549,652,8,7255,3990,6612,643,45472.579999999994,-0.5282238442822385,0.072992700729927,5.496978569030761,38.17226277372263,0.33819951338199516,0.2725060827250608,0.3309002433090024,47900,47900,77.95620437956205,2.10021897810219,0.34793187347931875
WP_122581100.1,97,0,97.0,-5.566,-0.0005084279746827349,480,765,133,148,4,1763,974,1611,152,10946.49,-0.07422680412371135,0.05154639175257732,5.188911247253416,30.096907216494845,0.3711340206185567,0.2371134020618557,0.3711340206185567,9970,9970,113.50515463917526,1.5643298969072166,0.4329896907216495
WP_080954286.1,561,0,561.0,0.537,8.725597979690968e-06,2683,4212,770,839,18,9888,5428,9006,882,61542.079999999994,-0.3197860962566845,0.0784313725490196,7.130985832214355,37.383600713012484,0.3315508021390374,0.27807486631016043,0.31016042780748665,73910,74285,78.57397504456328,1.916951871657754,0.3868092691622103
TDI04656.1,97,0,97.0,-5.6,-0.0005004723207527104,501,761,131,155,2,1770,959,1604,166,11188.45,-0.37835051546391757,0.11340206185567009,5.0202131271362305,43.99690721649484,0.29896907216494845,0.25773195876288657,0.4020618556701031,10430,10430,85.36082474226804,1.9223711340206187,0.3711340206185567
WP_113676102.1,293,0,293.0,-13.854,-0.00041744720817490233,1459,2323,373,476,13,5327,2942,4870,457,33186.45,-0.3054607508532423,0.07849829351535836,4.784899711608887,16.03587030716722,0.27986348122866894,0.2935153583617747,0.41296928327645055,16390,16640,91.4334470989761,1.8663481228668943,0.3720136518771331
