ID,Size,Protein Acr,length,charge,chargedensity,formulaC,formulaH,formulaN,formulaO,formulaS,tot,hydrogen,single,double,MW_modlamp,Gravy,Aromacity,IsoelectricPoint,Instability_index,SecStruct_helix,SecStruct_turn,SecStruct_sheet,Molar_extinction_coefficient_reduced,Molar_extinction_coefficient_oxidized,aliphatic_index,bomanindex,hydrophobic_ratio
WP_110838062.1,140,0,140.0,-4.052,-0.000262531642125055,671,1070,178,224,4,2478,1374,2265,213,15433.35,-0.35714285714285715,0.07142857142857142,5.0013425827026365,47.63499999999999,0.4,0.2571428571428571,0.3142857142857143,8480,8480,83.0,1.8894285714285712,0.39285714285714285
KJL39914.1,332,0,332.0,-9.88,-0.00028139008982837484,1548,2449,405,503,5,5665,3150,5180,485,35110.42,0.054216867469879505,0.07228915662650602,4.7278902053833,29.864156626506016,0.29819277108433734,0.3313253012048193,0.3795180722891566,14440,14440,94.93975903614458,1.147289156626506,0.4066265060240964
PQL12078.1,142,0,142.0,-5.884,-0.00036781850619677916,698,1136,186,231,4,2562,1427,2352,210,15996.04,-0.4112676056338028,0.04929577464788733,4.886300468444825,37.5169014084507,0.36619718309859156,0.28169014084507044,0.4014084507042254,8480,8480,94.57746478873239,1.9757042253521127,0.352112676056338
OPG77616.1,187,0,187.0,-4.538,-0.000231853669577355,856,1325,241,273,5,3145,1719,2862,283,19571.71,-0.08502673796791443,0.06951871657754011,5.575700569152831,18.217112299465228,0.2192513368983957,0.3582887700534759,0.36363636363636365,40450,40575,82.3529411764706,1.1398395721925134,0.35294117647058826
YP_009302782.1,836,0,836.0,-23.598,-0.0002729281695110852,3776,5954,1034,1237,13,13984,7745,12775,1209,86461.33,0.1200956937799043,0.06220095693779905,4.749830055236816,27.627523923445015,0.2811004784688995,0.3241626794258373,0.38636363636363635,115390,115640,93.4090909090909,1.0004306220095693,0.40311004784689
WP_113673226.1,152,0,152.0,-3.958,-0.00023199829781946218,758,1216,188,242,5,2757,1538,2526,231,17059.49,-0.18815789473684208,0.07894736842105263,5.150203895568846,32.44013157894736,0.3289473684210526,0.2631578947368421,0.4013157894736842,12950,12950,98.68421052631578,1.5067763157894738,0.3881578947368421
WP_089395089.1,347,0,347.0,-5.348,-0.0001390849520900713,1712,2663,465,521,5,6195,3405,5646,549,38450.34,-0.21008645533141213,0.08357348703170028,5.72177677154541,35.35446685878963,0.33429394812680113,0.2680115273775216,0.3804034582132565,61420,61420,92.53602305475503,1.5340345821325647,0.38328530259365995
RYI02225.1,370,0,370.0,-7.744,-0.0001947356496246988,1748,2758,474,552,13,6377,3525,5820,557,39765.75,-0.07837837837837838,0.07837837837837838,5.15423946380615,36.184351351351374,0.3891891891891892,0.2675675675675676,0.33783783783783783,42400,42400,84.5945945945946,1.4014594594594594,0.4297297297297297
OMF12342.1,205,0,205.0,-14.65,-0.0006298913319213448,1038,1581,261,329,5,3707,2021,3365,342,23257.0,-0.2536585365853659,0.1073170731707317,4.633366966247559,35.05317073170731,0.32195121951219513,0.2634146341463415,0.40487804878048783,40910,40910,90.78048780487805,1.5224878048780488,0.36097560975609755
WP_109399536.1,132,0,132.0,-8.855,-0.0005876025484232942,660,1021,167,223,4,2394,1306,2181,213,15068.73,-0.5840909090909091,0.08333333333333334,4.665878868103028,59.41750000000001,0.3712121212121212,0.3181818181818182,0.3333333333333333,18450,18450,82.65151515151516,1.9377272727272727,0.32575757575757575
WP_034873984.1,342,0,342.0,-7.739,-0.00019893420210779258,1721,2634,452,550,7,6191,3372,5625,566,38901.329999999994,-0.6374269005847953,0.10526315789473684,5.240009498596191,46.923099415204675,0.3070175438596491,0.29239766081871343,0.3508771929824561,66350,66350,72.39766081871345,2.078216374269006,0.30994152046783624
WP_069564651.1,343,0,343.0,-13.577,-0.00035863965761627855,1652,2571,441,554,3,6042,3321,5504,538,37855.96,-0.4857142857142857,0.07580174927113703,4.8646448135375975,35.710787172011656,0.3206997084548105,0.27988338192419826,0.34110787172011664,35870,35870,83.67346938775509,1.9281924198250728,0.358600583090379
WP_132966793.1,349,0,349.0,-2.394,-6.066967768029969e-05,1772,2709,455,536,9,6342,3468,5759,583,39458.6,-0.33123209169054446,0.11174785100286533,6.267828941345214,32.914641833810876,0.3438395415472779,0.2922636103151862,0.36103151862464183,36330,36455,87.76504297994269,1.4583094555873926,0.3839541547277937
KUP91718.1,112,0,112.0,4.137,0.00034058605169630293,530,857,163,159,2,1968,1090,1799,169,12145.73,-0.21339285714285716,0.0625,9.98346118927002,16.34642857142857,0.375,0.23214285714285715,0.3392857142857143,13980,13980,87.32142857142857,1.946607142857143,0.4017857142857143
PLT43885.1,466,0,466.0,-0.787,-1.6848373628848528e-05,2012,3203,551,695,6,7542,4199,6913,629,46709.759999999995,-0.3491416309012876,0.047210300429184546,6.230485725402832,25.56847639484977,0.3283261802575107,0.3969957081545064,0.2832618025751073,36900,36900,71.95278969957081,1.2309656652360514,0.3240343347639485
WP_082234980.1,477,0,477.0,-12.867,-0.0002326158645574378,2416,3760,660,789,13,8727,4763,7930,797,55313.39,-0.8039832285115304,0.09433962264150944,5.435194587707519,45.158071278826,0.3333333333333333,0.29979035639413,0.33752620545073375,38740,38740,76.0587002096436,2.556603773584906,0.31027253668763105
AIU31179.1,463,0,463.0,-11.263,-0.00021844338673944106,2242,3520,622,710,21,8254,4537,7533,721,51559.28999999999,-0.35269978401727864,0.06479481641468682,5.392679023742676,28.496544276457865,0.3282937365010799,0.27213822894168466,0.3304535637149028,81930,82055,84.03887688984881,1.75,0.3693304535637149
WP_098610692.1,99,0,99.0,-4.193,-0.00036227689255764197,511,786,124,168,4,1867,1018,1698,169,11573.04,-0.502020202020202,0.12121212121212122,4.910229682922362,53.68383838383836,0.32323232323232326,0.19191919191919193,0.38383838383838387,10430,10555,78.68686868686869,1.9947474747474747,0.3434343434343434
SFN51198.1,406,0,406.0,-12.875,-0.0002795965123728243,2039,3156,524,656,10,7357,4032,6689,668,46047.52,-0.4514778325123153,0.10098522167487685,4.960418510437011,25.980541871921183,0.312807881773399,0.2931034482758621,0.3793103448275862,59820,59945,86.20689655172413,1.804014778325123,0.35467980295566504
WP_129044317.1,478,0,478.0,-28.853,-0.0005602460088321319,2219,3460,636,744,9,8177,4474,7445,732,51499.60999999999,-0.4707112970711297,0.05648535564853556,4.7285154342651365,42.154393305439314,0.34518828451882844,0.3075313807531381,0.2907949790794979,51450,51450,75.4602510460251,2.0485983263598326,0.36610878661087864
ARE52905.1,165,0,165.0,-5.808,-0.00033467904118603613,771,1158,200,251,3,2741,1489,2475,266,17352.96,-0.11151515151515153,0.1212121212121212,4.582382392883301,6.756969696969698,0.2727272727272727,0.3939393939393939,0.3696969696969697,35870,35870,79.87878787878788,0.9502424242424242,0.36363636363636365
WP_030449760.1,521,0,521.0,-13.639,-0.00024691237335308777,2460,3823,661,750,12,8944,4928,8151,793,55237.24,0.037236084452975035,0.08061420345489444,5.0532934188842775,26.78140115163147,0.32629558541266795,0.30134357005758156,0.3666026871401152,83880,84130,91.40115163147792,0.9782725527831094,0.4145873320537428
WP_127643770.1,516,0,516.0,-8.133,-0.00014630173919722743,2460,3897,681,756,13,8949,4947,8176,773,55589.60999999999,-0.20368217054263568,0.06782945736434108,5.641406440734863,27.79515503875968,0.3449612403100775,0.3178294573643411,0.3372093023255814,49390,49390,87.01550387596899,1.4734883720930232,0.38953488372093026
KPC57362.1,414,0,414.0,-18.101,-0.0004072597120450418,1976,2993,477,640,14,7144,3909,6505,639,44444.85999999999,-0.04106280193236717,0.09903381642512077,4.187862968444825,33.344468599033824,0.27053140096618356,0.36231884057971014,0.3743961352657005,48250,48375,87.70531400966183,0.7831884057971015,0.38164251207729466
OOM25671.1,524,0,524.0,8.801,0.00014480485238575907,2679,4194,730,838,15,9725,5325,8856,869,60777.369999999995,-0.8452290076335878,0.09732824427480916,8.802658271789554,34.27767175572519,0.3606870229007634,0.2633587786259542,0.3187022900763359,63260,63510,70.72519083969466,2.5063931297709923,0.30916030534351147
WP_058064159.1,394,0,394.0,-3.017,-6.911668555138254e-05,1903,2999,553,596,10,6982,3834,6359,623,43649.84,-0.32005076142131983,0.07106598984771574,6.281129264831543,44.60560913705583,0.3020304568527919,0.2868020304568528,0.3553299492385787,45380,45505,88.3756345177665,1.9151522842639592,0.3730964467005076
WP_063600522.1,396,0,396.0,-13.749,-0.0003181568055566483,1909,3001,479,628,8,6955,3853,6358,597,43213.56,-0.15555555555555556,0.07828282828282829,4.769610023498536,34.66464646464647,0.3106060606060606,0.28787878787878785,0.40151515151515155,31860,31860,92.3989898989899,1.3192929292929292,0.3838383838383838
AZS08233.1,148,0,148.0,-6.36,-0.0003723653395784544,741,1120,214,232,7,2692,1446,2439,253,17079.02,-0.8236486486486487,0.07432432432432433,5.452700996398924,52.33040540540541,0.28378378378378377,0.32432432432432434,0.26351351351351354,30480,30480,67.9054054054054,2.3660135135135136,0.31756756756756754
AUN43461.1,91,0,91.0,-3.9,-0.0003867524397633075,436,648,112,152,4,1565,843,1410,155,10082.99,-0.6131868131868132,0.13186813186813187,4.6834421157836905,23.841758241758235,0.23076923076923078,0.37362637362637363,0.32967032967032966,5960,5960,48.24175824175824,2.004835164835165,0.3076923076923077
WP_129088768.1,486,0,486.0,6.436,0.00011601567978230295,2446,3839,659,776,10,8846,4869,8056,790,55474.28,-0.61440329218107,0.09670781893004114,8.920635414123538,39.21421810699589,0.3436213991769547,0.294238683127572,0.33539094650205764,49850,49850,78.49794238683128,2.2272016460905353,0.345679012345679
WP_126374604.1,310,0,310.0,0.932,2.6238576225034642e-05,1615,2456,416,469,5,5702,3115,5169,533,35519.24,-0.24548387096774196,0.12580645161290321,7.162247276306153,46.91361290322579,0.31290322580645163,0.2838709677419355,0.3935483870967742,40340,40340,93.35483870967742,1.4786451612903226,0.3935483870967742
WP_023595593.1,426,0,426.0,-4.843,-0.0001059423763599092,2012,3166,536,639,13,7351,4069,6712,639,45712.549999999996,-0.17370892018779344,0.07746478873239437,5.409446525573729,30.584553990610324,0.34976525821596244,0.2981220657276995,0.3403755868544601,41370,41370,84.15492957746478,1.3031924882629107,0.3967136150234742
AAX45639.1,84,0,84.0,0.097,1.0545209050615917e-05,405,610,102,127,4,1473,806,1341,132,9197.51,-0.22142857142857145,0.09523809523809523,6.529401969909667,56.49523809523808,0.25,0.2976190476190476,0.3333333333333333,5960,5960,75.59523809523809,0.8920238095238094,0.36904761904761907
WP_130484106.1,282,0,282.0,-7.787,-0.00026598860692950366,1294,2049,345,416,4,4723,2623,4318,405,29274.71,0.1957446808510638,0.07092198581560283,4.803997611999511,32.502836879432635,0.326241134751773,0.30141843971631205,0.3829787234042553,18450,18450,91.45390070921985,1.0036170212765956,0.4432624113475177
RWR43624.1,402,0,402.0,-4.883,-0.0001092786845916831,1968,3040,514,638,9,7124,3908,6484,640,44682.939999999995,-0.4442786069651742,0.09701492537313433,5.265643882751465,38.435074626865685,0.3009950248756219,0.35074626865671643,0.35323383084577115,55810,55810,82.76119402985074,1.6875373134328358,0.3308457711442786
WP_060291888.1,484,0,484.0,-11.282,-0.0002117147184515138,2334,3632,646,737,15,8565,4691,7797,768,53287.71,-0.17334710743801654,0.08057851239669422,5.46975269317627,37.74524793388429,0.28512396694214875,0.27892561983471076,0.365702479338843,77350,77725,88.01652892561984,1.631611570247934,0.3884297520661157
WP_112690044.1,438,0,438.0,-9.662,-0.0002093445405535172,2028,3171,563,639,10,7401,4084,6741,660,46152.6,-0.16050228310502282,0.0776255707762557,5.130935478210449,27.5246803652968,0.3744292237442922,0.2876712328767123,0.3082191780821918,42400,42400,78.58447488584474,1.3772374429223744,0.410958904109589
WP_127452358.1,437,0,437.0,-7.886,-0.00016920542753336637,2058,3260,544,669,3,7509,4174,6856,653,46605.09,-0.0036613272311212816,0.07780320366132723,4.9497896194457995,16.722196796338665,0.3112128146453089,0.30205949656750575,0.41189931350114417,44350,44350,98.46681922196797,1.220274599542334,0.4096109839816934
WP_066601185.1,378,0,378.0,-3.583,-9.089776703026619e-05,1746,2754,492,513,15,6398,3544,5840,558,39416.93,0.1103174603174603,0.06613756613756613,5.935775566101075,26.05238095238094,0.42857142857142855,0.28835978835978837,0.2936507936507936,66920,67045,94.17989417989418,0.8158465608465608,0.4603174603174603
WP_025289935.1,237,0,237.0,-9.389,-0.00035971898319331916,1139,1753,295,383,7,4207,2294,3825,382,26099.95,-0.3468354430379747,0.0970464135021097,4.653942680358887,33.688227848101256,0.27848101265822783,0.3037974683544304,0.3924050632911392,25900,26275,78.56540084388186,1.6416455696202532,0.34177215189873417
VEH18778.1,182,0,182.0,0.862,4.470548575725751e-05,858,1328,224,264,7,3113,1712,2835,278,19280.77,0.06098901098901097,0.0989010989010989,7.721031379699707,18.4142857142857,0.24175824175824176,0.37362637362637363,0.4010989010989011,15930,16055,84.17582417582418,0.7801098901098901,0.3901098901098901
WP_036995735.1,249,0,249.0,-24.98,-0.0009357732866320778,1167,1770,304,385,12,4278,2317,3882,396,26693.52,-0.16947791164658635,0.08433734939759036,4.202584266662597,30.932931726907622,0.3012048192771084,0.34136546184738953,0.3333333333333333,41940,42315,78.39357429718875,1.2055020080321286,0.3654618473895582
WP_117580878.1,453,0,453.0,-18.006,-0.00034667043513050296,2325,3609,577,723,17,8376,4595,7628,748,51938.84,-0.34635761589403974,0.10375275938189846,4.933761024475095,33.367373068432656,0.31567328918322296,0.282560706401766,0.39293598233995586,59820,60320,90.99337748344371,1.6520309050772628,0.3730684326710817
WP_108785890.1,196,0,196.0,-4.559,-0.00021223011535560996,956,1492,260,286,5,3470,1914,3162,308,21480.420000000002,0.07857142857142856,0.0816326530612245,5.513405036926269,39.60918367346938,0.336734693877551,0.2653061224489796,0.35714285714285715,20970,20970,100.05102040816325,1.3008163265306123,0.45408163265306123
STP63440.1,510,0,510.0,-42.607,-0.0007285311412138447,2550,3946,664,868,13,9258,5047,8412,846,58482.45,-0.6113725490196079,0.09019607843137255,4.505706596374512,36.14396078431371,0.32941176470588235,0.2725490196078431,0.37058823529411766,52260,52510,81.98039215686275,2.2869803921568623,0.33725490196078434
ARQ56882.1,339,0,339.0,-7.582,-0.00019757556900695474,1712,2639,449,525,10,6153,3363,5595,558,38374.21,-0.4067846607669617,0.10324483775811209,5.436786079406737,30.183185840707964,0.3215339233038348,0.28023598820059,0.3746312684365782,60850,60975,83.42182890855457,1.708967551622419,0.3480825958702065
WP_130869192.1,428,0,428.0,-5.875,-0.00012562252643899804,2035,3213,543,652,25,7527,4154,6878,649,46766.10999999999,-0.22920560747663554,0.07242990654205607,5.604006385803221,37.48878504672897,0.37850467289719625,0.2827102803738318,0.3177570093457944,37930,38305,78.71495327102804,1.4888785046728972,0.40186915887850466
RKX84864.1,397,0,397.0,-8.467,-0.00019420562171029393,1905,3047,513,618,13,6982,3875,6390,592,43597.14,-0.3052896725440806,0.0654911838790932,5.323335456848144,33.02697732997481,0.3677581863979849,0.2795969773299748,0.34005037783375314,24410,24410,85.36523929471034,1.7612594458438289,0.38287153652392947
WP_077297709.1,507,0,507.0,-24.905,-0.0004221173562521335,2598,4054,686,831,17,9373,5131,8541,832,58999.2,-0.6641025641025641,0.08481262327416174,5.026124382019043,40.81262327416173,0.3806706114398422,0.242603550295858,0.34516765285996054,80790,80790,82.70216962524654,2.2463708086785013,0.33136094674556216
WP_033460311.1,414,0,414.0,-1.186,-2.68085606560638e-05,1951,3040,528,616,8,7105,3920,6474,631,44238.619999999995,-0.2466183574879227,0.07971014492753624,6.47216510772705,30.104130434782597,0.3357487922705314,0.3067632850241546,0.33816425120772947,43890,43890,81.1352657004831,1.3081159420289854,0.3743961352657005
WP_133279231.1,436,0,436.0,-9.472,-0.0002019344518893087,2048,3231,563,668,8,7523,4152,6876,647,46905.329999999994,-0.29151376146788993,0.06651376146788991,5.203973579406737,34.45366972477063,0.30733944954128445,0.3188073394495413,0.34174311926605505,45380,45380,82.40825688073394,1.6971100917431192,0.3555045871559633
WP_066030401.1,459,0,459.0,-3.929,-7.648084552893639e-05,2289,3513,601,716,8,8213,4487,7460,753,51371.35999999999,-0.3470588235294118,0.10675381263616558,6.194449806213378,28.98694989106754,0.2657952069716776,0.3115468409586057,0.39651416122004357,65320,65445,81.76470588235294,1.6814596949891067,0.3442265795206972
QBJ04554.1,666,0,666.0,0.364,5.289255429769441e-06,3007,4789,785,983,27,11155,6210,10231,924,68817.78,0.27312312312312315,0.06456456456456457,7.043112754821778,27.889504504504508,0.27177177177177175,0.2987987987987988,0.41741741741741745,65320,65570,88.67867867867866,0.6347747747747747,0.4099099099099099
WP_128778678.1,462,0,462.0,-3.768,-7.435218586152141e-05,2202,3488,634,699,15,8116,4464,7406,710,50676.75,-0.37294372294372297,0.07142857142857142,5.818857765197754,41.07621212121212,0.2943722943722944,0.31385281385281383,0.3333333333333333,43890,44015,78.35497835497836,2.0729004329004326,0.36363636363636365
WP_015139440.1,366,0,366.0,-13.879,-0.0003464746905468503,1756,2732,470,568,10,6423,3528,5848,575,40056.78,-0.1016393442622951,0.0819672131147541,4.706689262390136,36.1216393442623,0.26775956284153,0.3114754098360656,0.3879781420765027,35410,35535,91.66666666666666,1.4219945355191255,0.39344262295081966
WP_073592451.1,569,0,569.0,-18.157,-0.0002856617828680965,2800,4305,763,870,23,10157,5528,9234,923,63560.2,-0.3377855887521969,0.09666080843585237,4.862200736999512,41.981546572935024,0.2407732864674868,0.3304042179261863,0.36203866432337434,93280,93655,77.73286467486818,1.810878734622144,0.3462214411247803
OFV69402.1,100,0,100.0,-9.896,-0.000855037602300376,510,784,120,178,2,1825,997,1660,165,11572.78,-0.485,0.11,4.322855567932129,40.532099999999986,0.27,0.29000000000000004,0.41000000000000003,15930,15930,87.69999999999999,2.1372999999999998,0.32
WP_030244207.1,398,0,398.0,-3.675,-8.665306940498225e-05,1846,2949,511,602,10,6807,3779,6227,580,42409.52,-0.21809045226130652,0.06532663316582914,5.645783042907715,23.08266331658291,0.35678391959798994,0.2864321608040201,0.34673366834170855,20400,20400,80.50251256281408,1.6344974874371858,0.38944723618090454
WP_039094343.1,399,0,399.0,-11.049,-0.0002498255584954482,1960,3072,506,619,15,7142,3930,6512,630,44225.88,-0.13333333333333333,0.09273182957393483,5.068753623962402,24.588471177944864,0.3157894736842105,0.2681704260651629,0.40350877192982454,51340,51715,89.69924812030074,1.4206766917293234,0.39348370927318294
WP_078500108.1,482,0,482.0,-22.353,-0.00040914367380378604,2388,3724,646,784,12,8650,4737,7867,783,54632.64,-0.5533195020746887,0.08506224066390042,4.851003456115721,30.42157676348547,0.3049792531120332,0.3070539419087137,0.35477178423236516,67840,67840,82.71784232365145,2.1649170124481327,0.3360995850622407
CZY43221.1,351,0,351.0,-7.15,-0.00018435779542111963,1712,2658,446,525,21,6241,3429,5694,547,38782.299999999996,-0.09886039886039887,0.08547008547008547,4.960134315490721,43.897435897435905,0.2962962962962963,0.3076923076923077,0.3561253561253561,52940,53190,84.2165242165242,1.2536182336182335,0.41025641025641024
WP_109712800.1,332,0,332.0,-31.042,-0.0008410410246600967,1612,2471,417,533,17,5892,3201,5352,540,36908.03999999999,-0.34759036144578315,0.08433734939759036,4.268119621276856,31.456626506024087,0.2620481927710843,0.3614457831325301,0.3493975903614458,40910,41285,82.71084337349397,1.6591867469879518,0.35843373493975905
WP_085756324.1,461,0,461.0,-2.888,-5.5686598599698e-05,2269,3594,630,711,16,8345,4602,7614,731,51860.689999999995,-0.4052060737527115,0.07809110629067245,6.053261756896972,49.07830802603041,0.35357917570498915,0.2841648590021692,0.3210412147505423,38390,38640,87.6355748373102,1.9803036876355748,0.37310195227765725
WP_110998456.1,481,0,481.0,-14.556,-0.0002790444090090166,2320,3597,589,731,17,8359,4604,7619,740,52162.759999999995,0.08024948024948025,0.09355509355509356,4.800132560729981,33.87276507276507,0.2702702702702703,0.3076923076923077,0.4074844074844075,60280,60280,91.82952182952184,0.9745114345114345,0.4095634095634096
WP_067974699.1,263,0,263.0,-12.652,-0.00045863594593663847,1216,1943,315,395,5,4484,2502,4115,369,27585.170000000002,0.11863117870722432,0.049429657794676805,4.669346046447754,41.236920152091244,0.34220532319391633,0.3193916349809886,0.3536121673003802,7450,7450,103.15589353612165,0.9324334600760456,0.42585551330798477
NP_695166.1,204,0,204.0,-7.877,-0.00035163765741555024,937,1522,256,348,7,3558,1982,3264,294,22399.920000000002,-0.8764705882352942,0.029411764705882353,4.911195945739746,36.41029411764706,0.4166666666666667,0.28431372549019607,0.2647058823529412,9970,9970,73.72549019607843,2.3880392156862746,0.3088235294117647
EHD05997.1,624,0,624.0,-12.453,-0.00018430027462265283,2955,4595,815,952,18,10790,5912,9814,976,67568.1,-0.22820512820512823,0.08333333333333333,5.183397865295409,27.727403846153837,0.2516025641025641,0.3525641025641026,0.375,102330,102580,83.50961538461537,1.5309455128205127,0.358974358974359
WP_040450501.1,572,0,572.0,-17.165,-0.00027228648630985106,2721,4261,735,919,19,10057,5523,9180,877,63039.24,-0.43304195804195805,0.06818181818181819,5.134118461608886,52.520472027972126,0.31293706293706297,0.3181818181818182,0.31993006993006995,55350,55475,79.17832167832168,1.9036538461538464,0.34440559440559443
YP_009279510.1,145,0,145.0,-5.892,-0.00035484613096062605,716,1117,193,246,3,2625,1438,2389,236,16603.4,-0.5641379310344827,0.08275862068965517,4.730391120910644,38.487586206896516,0.27586206896551724,0.3310344827586207,0.36551724137931035,12950,12950,88.06896551724138,2.354137931034483,0.3310344827586207
WP_064232929.1,550,0,550.0,-16.92,-0.0002753269914830883,2648,4137,773,859,19,9765,5324,8886,879,61453.219999999994,-0.5941818181818183,0.06727272727272728,5.321175575256347,42.77674545454551,0.3090909090909091,0.3090909090909091,0.3054545454545455,65890,66140,74.52727272727273,2.3360909090909088,0.3381818181818182
BAQ87548.1,524,0,524.0,-20.457,-0.000347309408932254,2566,4014,666,847,21,9418,5186,8597,821,58900.39,-0.4041984732824428,0.07442748091603053,4.960589027404784,48.030744274809216,0.3416030534351145,0.27099236641221375,0.3301526717557252,46300,46425,86.14503816793892,1.7643129770992367,0.37213740458015265
WP_084516082.1,561,0,561.0,-16.145,-0.0002604757809151033,2743,4253,715,865,19,9941,5459,9053,888,61981.75,-0.1399286987522282,0.0926916221033868,5.19846019744873,39.50089126559715,0.34759358288770054,0.2620320855614973,0.37254901960784315,79760,80010,88.59180035650624,1.3912834224598931,0.40106951871657753
WP_037402092.1,172,0,172.0,-5.927,-0.00031024120507796855,828,1315,227,270,8,3058,1685,2792,266,19103.510000000002,-0.3697674418604651,0.06976744186046512,4.956041908264159,33.9046511627907,0.313953488372093,0.3023255813953488,0.36627906976744184,21430,21555,87.26744186046511,1.8590697674418604,0.3546511627906977
EYU15089.1,493,0,493.0,-14.768,-0.0002666967170009766,2427,3759,643,794,10,8857,4851,8065,792,55372.78,-0.4387423935091278,0.08316430020283976,4.9426279067993155,39.289452332657206,0.3042596348884381,0.3002028397565923,0.36105476673427994,82850,82975,87.28194726166328,1.8181541582150103,0.35294117647058826
TAK41129.1,479,0,479.0,-10.914,-0.00021013236953030582,2313,3584,600,711,19,8372,4601,7627,745,51937.71,-0.03590814196242172,0.09603340292275574,5.083759117126463,32.82173277661794,0.3048016701461378,0.3089770354906054,0.3757828810020877,62800,63050,86.34655532359082,1.0889144050104385,0.3945720250521921
WP_094392027.1,113,0,113.0,5.107,0.00040753464283861804,549,918,154,170,3,2041,1151,1885,156,12530.470000000001,-0.4150442477876106,0.035398230088495575,9.642745780944825,31.867256637168122,0.35398230088495575,0.25663716814159293,0.36283185840707965,8480,8480,94.07079646017701,1.8877876106194689,0.336283185840708
YP_009206737.1,628,0,628.0,-17.323,-0.0002572866190461904,3006,4520,766,950,17,10732,5829,9736,996,67328.6,-0.2421974522292994,0.11305732484076433,4.932510566711424,26.569649681528656,0.24681528662420382,0.3662420382165605,0.375796178343949,121700,121825,68.50318471337579,1.1564012738853504,0.3248407643312102
WP_090248779.1,357,0,357.0,-6.778,-0.00018307207254170102,1611,2583,433,533,8,5989,3346,5494,495,37022.689999999995,0.04901960784313725,0.047619047619047616,5.059204673767089,19.21708683473389,0.37815126050420167,0.2969187675070028,0.34173669467787116,29450,29450,93.8375350140056,0.9749019607843136,0.42296918767507
PTT91198.1,525,0,525.0,5.582,0.00010014918317055951,2420,3842,684,767,23,9054,4993,8276,778,55735.869999999995,-0.12933333333333336,0.06666666666666667,8.67894344329834,34.83925714285715,0.32571428571428573,0.3180952380952381,0.32571428571428573,69900,70525,80.93333333333334,1.4065523809523808,0.3942857142857143
YP_009303949.1,491,0,491.0,-25.653,-0.00047268591105589,2390,3702,632,765,15,8655,4742,7891,764,54269.729999999996,-0.3832993890020367,0.07942973523421588,4.622908592224121,37.53686354378818,0.33401221995926683,0.29531568228105903,0.329938900203666,81820,81820,81.18126272912424,1.7115478615071282,0.3645621181262729
YP_007010939.1,343,0,343.0,-1.501,-4.1350283735674444e-05,1570,2429,423,547,3,5778,3164,5265,513,36298.649999999994,-0.546064139941691,0.07580174927113703,6.214059257507324,27.526239067055393,0.27405247813411077,0.33527696793002915,0.36151603498542273,41370,41370,62.39067055393586,1.7021282798833821,0.30029154518950435
WP_084165195.1,535,0,535.0,-5.837,-9.861603036772273e-05,2588,3989,743,802,15,9432,5146,8569,863,59188.18,-0.38542056074766357,0.08224299065420561,6.000913047790527,43.71607476635518,0.34392523364485983,0.27289719626168224,0.30841121495327106,112870,112870,79.51401869158877,1.872392523364486,0.3813084112149533
WP_047553384.1,407,0,407.0,-5.017,-0.00011259474442653772,1967,3046,538,608,13,7138,3910,6497,641,44557.049999999996,-0.2744471744471745,0.08599508599508598,6.025183296203613,36.47493857493856,0.32186732186732187,0.28992628992628994,0.3488943488943489,42400,42525,77.73955773955774,1.5444717444717446,0.37346437346437344
WP_031783627.1,607,0,607.0,-7.445,-0.00011012712471760048,2950,4592,766,1008,8,10758,5908,9798,960,67602.71,-0.6080724876441516,0.08896210873146623,5.556886863708496,22.803822075782534,0.27182866556836904,0.31466227347611203,0.3904448105436573,74720,74720,76.09555189456341,1.9306589785831962,0.2981878088962109
KKO57921.1,259,0,259.0,3.634,0.00012560313005488655,1266,1977,355,400,6,4624,2537,4208,416,28931.420000000002,-0.377992277992278,0.0888030888030888,8.886402702331544,32.19806949806949,0.2972972972972973,0.26640926640926643,0.3783783783783784,24870,24870,83.24324324324324,1.8621621621621622,0.3552123552123552
WP_089277729.1,112,0,112.0,-2.889,-0.0002379995188933228,520,850,158,166,4,1941,1081,1776,165,12137.7,-0.04553571428571429,0.04464285714285714,5.142757987976074,34.76339285714285,0.3482142857142857,0.23214285714285715,0.3392857142857143,6990,6990,95.0,1.9766071428571428,0.44642857142857145
WP_028079971.1,635,0,635.0,-19.456,-0.0002805959317628076,3086,4745,839,955,7,11128,6082,10112,1016,69337.16,-0.2346456692913386,0.09606299212598425,4.986109733581542,39.38253543307092,0.29448818897637796,0.3165354330708661,0.3637795275590551,80790,80915,83.88976377952756,1.621826771653543,0.37480314960629924
AXQ63860.1,312,0,312.0,-8.684,-0.0002652599296835147,1430,2258,378,474,5,5283,2937,4833,450,32736.72,0.008653846153846146,0.060897435897435896,4.896645164489747,26.6176282051282,0.3173076923076923,0.2980769230769231,0.3653846153846154,23950,23950,91.9551282051282,1.0851602564102565,0.40384615384615385
VEJ45293.1,326,0,326.0,0.636,1.7639144701170424e-05,1589,2447,429,504,9,5744,3135,5223,521,36055.189999999995,-0.4874233128834356,0.09815950920245399,7.065223121643067,33.196625766871165,0.24846625766871164,0.3282208588957055,0.36503067484662577,48360,48360,69.75460122699387,1.7898466257668713,0.3098159509202454
